filename,width,height,class,xmin,ymin,xmax,ymax
bottle_063.jpg,300,300,emptybottle,115,26,187,276
bottle_064.jpg,300,300,emptybottle,80,39,160,284
bottle_064.jpg,300,300,emptybottle,158,33,234,285
bottle_066.jpg,300,300,emptybottle,108,6,189,288
bottle_068.jpg,300,300,emptybottle,113,12,185,260
bottle_069.jpg,300,300,emptybottle,113,28,188,274
bottle_070.jpg,300,300,emptybottle,107,41,300,156
bottle_071.jpg,300,300,emptybottle,38,79,94,231
bottle_071.jpg,300,300,emptybottle,81,78,125,231
bottle_071.jpg,300,300,emptybottle,125,73,161,234
bottle_071.jpg,300,300,emptybottle,160,86,206,230
bottle_071.jpg,300,300,emptybottle,198,70,258,233
bottle_073.jpg,300,300,emptybottle,87,7,223,273
bottle_074.jpg,300,300,emptybottle,79,49,220,258
bottle_075.jpg,300,300,emptybottle,122,35,174,250
bottle_076.jpg,300,300,emptybottle,113,13,183,285
bottle_078.jpg,300,300,emptybottle,103,30,197,274
bottle_080.jpg,300,300,emptybottle,111,7,188,280
bottle_081.jpg,300,300,emptybottle,104,8,188,292
bottle_083.jpg,300,300,emptybottle,116,59,184,266
bottle_085.jpg,300,300,emptybottle,110,19,190,283
bottle_086.jpg,300,300,emptybottle,109,18,191,284
bottle_087.jpg,300,300,emptybottle,95,34,188,209
bottle_088.jpg,300,300,emptybottle,75,94,289,262
bottle_089.jpg,300,300,emptybottle,104,2,196,297
bottle_090.jpg,300,300,emptybottle,121,21,181,258
bottle_091.jpg,300,300,emptybottle,90,5,191,283
bottle_092.jpg,300,300,emptybottle,114,21,186,274
bottle_093.jpg,300,300,emptybottle,116,62,187,225
bottle_094.jpg,300,300,emptybottle,103,6,194,293
bottle_095.jpg,300,300,emptybottle,54,62,98,229
bottle_095.jpg,300,300,emptybottle,99,68,143,230
bottle_095.jpg,300,300,emptybottle,143,90,184,226
bottle_095.jpg,300,300,emptybottle,184,119,226,231
bottle_095.jpg,300,300,emptybottle,225,152,255,227
bottle_096.jpg,300,300,emptybottle,105,110,185,236
bottle_097.jpg,300,300,emptybottle,101,45,204,277
bottle_099.jpg,300,300,emptybottle,25,61,88,257
bottle_099.jpg,300,300,emptybottle,126,66,179,244
bottle_099.jpg,300,300,emptybottle,212,41,272,256
bottle_100.jpg,300,300,emptybottle,75,22,198,238
bottle_101.jpg,300,300,emptybottle,105,28,189,280
bottle_102.jpg,300,300,emptybottle,17,96,48,194
bottle_102.jpg,300,300,emptybottle,58,102,93,194
bottle_102.jpg,300,300,emptybottle,100,100,133,195
bottle_102.jpg,300,300,emptybottle,142,102,179,196
bottle_102.jpg,300,300,emptybottle,189,104,234,195
bottle_102.jpg,300,300,emptybottle,242,107,284,197
bottle_104.jpg,300,300,emptybottle,114,7,183,300
bottle_105.jpg,300,300,emptybottle,73,1,142,292
bottle_105.jpg,300,300,emptybottle,163,2,228,297
bottle_107.jpg,300,300,emptybottle,114,1,186,285
bottle_108.jpg,300,300,emptybottle,97,22,201,245
bottle_109.jpg,300,300,emptybottle,192,66,235,231
bottle_110.jpg,300,300,emptybottle,13,81,50,204
bottle_110.jpg,300,300,emptybottle,60,81,98,203
bottle_110.jpg,300,300,emptybottle,107,89,143,202
bottle_110.jpg,300,300,emptybottle,151,95,188,201
bottle_110.jpg,300,300,emptybottle,198,76,237,204
bottle_110.jpg,300,300,emptybottle,246,67,284,202
bottle_111.jpg,300,300,emptybottle,126,109,169,273
bottle_112.jpg,300,300,emptybottle,127,32,239,300
bottle_113.jpg,300,300,emptybottle,123,45,177,295
bottle_114.jpg,300,300,emptybottle,100,25,207,288
bottle_115.jpg,300,300,emptybottle,147,46,209,225
bottle_116.jpg,300,300,emptybottle,161,81,183,163
bottle_117.jpg,300,300,emptybottle,60,38,134,268
bottle_117.jpg,300,300,emptybottle,168,40,240,268
bottle_120.jpg,300,300,emptybottle,114,1,196,291
bottle_121.jpg,300,300,emptybottle,98,9,197,292
bottle_122.jpg,300,300,emptybottle,116,26,202,289
bottle_123.jpg,300,300,emptybottle,98,11,192,296
bottle_124.jpg,300,300,emptybottle,121,4,182,284
bottle_125.jpg,300,300,emptybottle,105,29,193,276
bottle_126.jpg,300,300,emptybottle,122,7,185,291
bottle_127.jpg,300,300,emptybottle,123,26,177,277
bottle_128.jpg,300,300,emptybottle,112,24,186,256
bottle_130.jpg,300,300,emptybottle,26,71,209,180
bottle_131.jpg,300,300,emptybottle,43,182,220,250
bottle_131.jpg,300,300,emptybottle,46,122,228,177
bottle_131.jpg,300,300,emptybottle,44,68,228,124
bottle_132.jpg,300,300,emptybottle,108,19,194,273
bottle_133.jpg,300,300,emptybottle,93,26,248,247
bottle_134.jpg,300,300,emptybottle,215,58,268,254
bottle_134.jpg,300,300,emptybottle,120,62,175,256
bottle_134.jpg,300,300,emptybottle,30,43,82,255
bottle_135.jpg,300,300,emptybottle,54,65,113,240
bottle_135.jpg,300,300,emptybottle,124,81,163,238
bottle_135.jpg,300,300,emptybottle,173,80,208,238
bottle_136.jpg,300,300,emptybottle,107,24,191,278
bottle_137.jpg,300,300,emptybottle,110,16,183,278
bottle_138.jpg,300,300,emptybottle,102,14,178,281
bottle_139.jpg,300,300,emptybottle,123,35,184,300
bottle_140.jpg,300,300,emptybottle,112,8,187,294
bottle_141.jpg,300,300,emptybottle,42,102,92,240
bottle_141.jpg,300,300,emptybottle,79,92,119,255
bottle_141.jpg,300,300,emptybottle,95,59,160,226
bottle_141.jpg,300,300,emptybottle,139,96,181,253
bottle_141.jpg,300,300,emptybottle,179,48,225,241
bottle_141.jpg,300,300,emptybottle,224,95,266,241
bottle_142.jpg,300,300,emptybottle,16,13,90,285
bottle_142.jpg,300,300,emptybottle,101,27,160,284
bottle_142.jpg,300,300,emptybottle,167,59,227,284
bottle_142.jpg,300,300,emptybottle,233,104,283,280
bottle_143.jpg,300,300,emptybottle,108,7,188,273
bottle_144.jpg,300,300,emptybottle,136,58,195,247
bottle_146.jpg,300,300,emptybottle,49,72,91,240
bottle_146.jpg,300,300,emptybottle,88,67,136,239
bottle_146.jpg,300,300,emptybottle,135,64,181,240
bottle_147.jpg,300,300,emptybottle,91,9,186,289
bottle_148.jpg,300,300,emptybottle,106,21,195,291
bottle_149.jpg,300,300,emptybottle,106,48,190,259
bottle_150.jpg,300,300,emptybottle,103,1,200,300
bottle_151.jpg,300,300,emptybottle,114,1,184,297
bottle_152.jpg,300,300,emptybottle,125,81,176,214
bottle_154.jpg,300,300,emptybottle,113,24,185,253
bottle_155.jpg,300,300,emptybottle,98,50,169,243
bottle_156.jpg,300,300,emptybottle,103,22,179,281
bottle_157.jpg,300,300,emptybottle,102,3,199,300
bottle_158.jpg,300,300,emptybottle,109,32,190,287
bottle_159.jpg,300,300,emptybottle,130,57,175,237
bottle_160.jpg,300,300,emptybottle,114,13,186,296
bottle_161.jpg,300,300,emptybottle,6,43,56,242
bottle_161.jpg,300,300,emptybottle,53,48,105,242
bottle_161.jpg,300,300,emptybottle,107,74,153,243
bottle_161.jpg,300,300,emptybottle,155,75,210,243
bottle_161.jpg,300,300,emptybottle,207,79,260,240
bottle_161.jpg,300,300,emptybottle,254,81,298,240
bottle_162.jpg,300,300,emptybottle,107,19,194,275
bottle_163.jpg,300,300,emptybottle,132,62,183,241
bottle_164.jpg,300,300,emptybottle,107,28,191,281
bottle_165.jpg,300,300,emptybottle,113,29,186,276
bottle_166.jpg,300,300,emptybottle,115,17,191,289
bottle_167.jpg,300,300,emptybottle,33,62,87,232
bottle_167.jpg,300,300,emptybottle,120,66,174,238
bottle_167.jpg,300,300,emptybottle,203,71,256,238
flowerpot_001.jpg,300,300,flowerpot,35,31,263,276
flowerpot_002.jpg,300,300,flowerpot,65,83,200,206
flowerpot_003.jpg,300,300,flowerpot,1,103,81,204
flowerpot_003.jpg,300,300,flowerpot,44,160,137,261
flowerpot_003.jpg,300,300,flowerpot,133,99,219,200
flowerpot_003.jpg,300,300,flowerpot,220,146,300,247
flowerpot_004.jpg,300,300,flowerpot,90,4,210,298
flowerpot_005.jpg,300,300,flowerpot,52,126,241,255
flowerpot_006.jpg,300,300,flowerpot,69,133,233,294
flowerpot_007.jpg,300,300,flowerpot,44,52,262,256
flowerpot_009.jpg,300,300,flowerpot,62,131,250,293
flowerpot_012.jpg,300,300,flowerpot,22,138,149,288
flowerpot_013.jpg,300,300,flowerpot,5,12,291,267
flowerpot_014.jpg,300,300,flowerpot,72,143,193,272
flowerpot_015.jpg,300,300,flowerpot,24,28,271,294
flowerpot_016.jpg,300,300,flowerpot,1,12,299,294
flowerpot_017.jpg,300,300,flowerpot,70,64,282,288
flowerpot_017.jpg,300,300,flowerpot,1,85,108,235
flowerpot_018.jpg,300,300,flowerpot,38,105,122,189
flowerpot_018.jpg,300,300,flowerpot,175,120,239,185
flowerpot_018.jpg,300,300,flowerpot,201,82,255,143
flowerpot_018.jpg,300,300,flowerpot,103,170,213,263
flowerpot_019.jpg,300,300,flowerpot,19,141,102,230
flowerpot_019.jpg,300,300,flowerpot,97,141,179,233
flowerpot_019.jpg,300,300,flowerpot,177,140,264,232
flowerpot_021.jpg,300,300,flowerpot,43,146,120,222
flowerpot_021.jpg,300,300,flowerpot,118,148,196,222
flowerpot_021.jpg,300,300,flowerpot,200,144,275,220
flowerpot_022.jpg,300,300,flowerpot,107,148,179,227
flowerpot_023.jpg,300,300,flowerpot,43,101,88,135
flowerpot_023.jpg,300,300,flowerpot,135,95,182,135
flowerpot_023.jpg,300,300,flowerpot,224,97,269,136
flowerpot_023.jpg,300,300,flowerpot,41,237,88,274
flowerpot_023.jpg,300,300,flowerpot,134,236,181,274
flowerpot_023.jpg,300,300,flowerpot,223,238,273,273
flowerpot_024.jpg,300,300,flowerpot,123,27,157,60
flowerpot_024.jpg,300,300,flowerpot,107,96,147,134
flowerpot_024.jpg,300,300,flowerpot,144,98,170,132
flowerpot_024.jpg,300,300,flowerpot,148,152,193,189
flowerpot_024.jpg,300,300,flowerpot,99,147,141,184
flowerpot_024.jpg,300,300,flowerpot,105,202,151,245
flowerpot_024.jpg,300,300,flowerpot,135,193,169,230
flowerpot_025.jpg,300,300,flowerpot,29,22,274,284
flowerpot_026.jpg,300,300,flowerpot,144,35,194,91
flowerpot_026.jpg,300,300,flowerpot,115,85,166,140
flowerpot_026.jpg,300,300,flowerpot,136,131,190,186
flowerpot_026.jpg,300,300,flowerpot,111,216,188,287
flowerpot_028.jpg,300,300,flowerpot,36,114,155,246
flowerpot_029.jpg,300,300,flowerpot,43,48,249,273
flowerpot_030.jpg,300,300,flowerpot,105,156,200,253
flowerpot_031.jpg,300,300,flowerpot,42,22,258,243
flowerpot_032.jpg,300,300,flowerpot,18,23,277,277
flowerpot_033.jpg,300,300,flowerpot,127,75,182,130
flowerpot_034.jpg,300,300,flowerpot,79,108,234,278
flowerpot_035.jpg,300,300,flowerpot,102,147,210,282
flowerpot_036.jpg,300,300,flowerpot,9,31,276,278
flowerpot_037.jpg,300,300,flowerpot,87,141,200,294
flowerpot_038.jpg,300,300,flowerpot,27,50,52,74
flowerpot_038.jpg,300,300,flowerpot,91,44,120,71
flowerpot_038.jpg,300,300,flowerpot,141,52,165,76
flowerpot_038.jpg,300,300,flowerpot,194,56,216,79
flowerpot_038.jpg,300,300,flowerpot,245,44,277,76
flowerpot_038.jpg,300,300,flowerpot,9,124,25,140
flowerpot_038.jpg,300,300,flowerpot,52,104,82,132
flowerpot_038.jpg,300,300,flowerpot,113,124,131,139
flowerpot_038.jpg,300,300,flowerpot,159,114,185,140
flowerpot_038.jpg,300,300,flowerpot,213,117,244,148
flowerpot_038.jpg,300,300,flowerpot,269,126,293,149
flowerpot_038.jpg,300,300,flowerpot,15,188,35,208
flowerpot_038.jpg,300,300,flowerpot,65,182,90,211
flowerpot_038.jpg,300,300,flowerpot,126,182,156,211
flowerpot_038.jpg,300,300,flowerpot,187,185,211,214
flowerpot_038.jpg,300,300,flowerpot,245,191,268,213
flowerpot_038.jpg,300,300,flowerpot,15,266,36,284
flowerpot_038.jpg,300,300,flowerpot,67,252,94,281
flowerpot_038.jpg,300,300,flowerpot,121,253,150,281
flowerpot_038.jpg,300,300,flowerpot,185,259,208,282
flowerpot_038.jpg,300,300,flowerpot,247,259,273,282
flowerpot_039.jpg,300,300,flowerpot,110,224,190,293
flowerpot_040.jpg,300,300,flowerpot,10,98,94,185
flowerpot_040.jpg,300,300,flowerpot,72,76,149,158
flowerpot_040.jpg,300,300,flowerpot,151,74,229,156
flowerpot_040.jpg,300,300,flowerpot,208,95,292,186
flowerpot_041.jpg,300,300,flowerpot,103,73,248,237
flowerpot_042.jpg,300,300,flowerpot,104,197,184,289
flowerpot_043.jpg,300,300,flowerpot,1,95,41,140
flowerpot_043.jpg,300,300,flowerpot,48,121,71,148
flowerpot_043.jpg,300,300,flowerpot,48,107,70,125
flowerpot_043.jpg,300,300,flowerpot,71,119,97,150
flowerpot_043.jpg,300,300,flowerpot,96,173,159,217
flowerpot_043.jpg,300,300,flowerpot,152,190,185,225
flowerpot_043.jpg,300,300,flowerpot,179,179,224,213
flowerpot_043.jpg,300,300,flowerpot,106,82,141,100
flowerpot_043.jpg,300,300,flowerpot,92,112,144,136
flowerpot_043.jpg,300,300,flowerpot,149,125,186,185
flowerpot_044.jpg,300,300,flowerpot,106,170,194,289
flowerpot_045.jpg,300,300,flowerpot,90,141,210,280
flowerpot_046.jpg,300,300,flowerpot,35,149,100,201
flowerpot_046.jpg,300,300,flowerpot,119,145,185,198
flowerpot_046.jpg,300,300,flowerpot,205,143,268,198
flowerpot_047.jpg,300,300,flowerpot,41,156,144,251
flowerpot_047.jpg,300,300,flowerpot,189,177,266,249
flowerpot_047.jpg,300,300,flowerpot,121,130,216,227
flowerpot_048.jpg,300,300,flowerpot,89,100,245,257
flowerpot_049.jpg,300,300,flowerpot,10,103,112,189
flowerpot_050.jpg,300,300,flowerpot,75,147,148,218
flowerpot_051.jpg,300,300,flowerpot,54,48,102,88
flowerpot_051.jpg,300,300,flowerpot,115,35,171,92
flowerpot_051.jpg,300,300,flowerpot,160,66,184,86
flowerpot_051.jpg,300,300,flowerpot,176,41,224,87
flowerpot_051.jpg,300,300,flowerpot,158,111,219,149
flowerpot_051.jpg,300,300,flowerpot,113,117,153,149
flowerpot_051.jpg,300,300,flowerpot,62,104,119,152
flowerpot_051.jpg,300,300,flowerpot,65,192,101,228
flowerpot_051.jpg,300,300,flowerpot,96,204,126,226
flowerpot_051.jpg,300,300,flowerpot,125,185,165,227
flowerpot_051.jpg,300,300,flowerpot,183,188,224,225
flowerpot_051.jpg,300,300,flowerpot,199,250,235,280
flowerpot_051.jpg,300,300,flowerpot,164,248,194,269
flowerpot_051.jpg,300,300,flowerpot,58,246,84,272
flowerpot_051.jpg,300,300,flowerpot,81,254,97,270
flowerpot_051.jpg,300,300,flowerpot,97,241,134,273
flowerpot_052.jpg,300,300,flowerpot,5,213,90,294
flowerpot_052.jpg,300,300,flowerpot,105,211,191,293
flowerpot_052.jpg,300,300,flowerpot,204,210,293,294
flowerpot_053.jpg,300,300,flowerpot,100,174,149,236
flowerpot_053.jpg,300,300,flowerpot,159,174,207,235
flowerpot_053.jpg,300,300,flowerpot,208,173,265,232
flowerpot_054.jpg,300,300,flowerpot,111,163,207,257
flowerpot_056.jpg,300,300,flowerpot,99,196,196,295
flowerpot_058.jpg,300,300,flowerpot,86,204,172,294
flowerpot_059.jpg,300,300,flowerpot,244,219,300,292
flowerpot_059.jpg,300,300,flowerpot,194,226,243,269
flowerpot_059.jpg,300,300,flowerpot,106,222,179,295
flowerpot_059.jpg,300,300,flowerpot,60,251,108,294
flowerpot_059.jpg,300,300,flowerpot,1,248,46,295
flowerpot_059.jpg,300,300,flowerpot,9,164,66,226
flowerpot_059.jpg,300,300,flowerpot,57,188,98,229
flowerpot_059.jpg,300,300,flowerpot,87,135,137,192
flowerpot_059.jpg,300,300,flowerpot,129,155,171,193
flowerpot_059.jpg,300,300,flowerpot,183,152,225,189
flowerpot_059.jpg,300,300,flowerpot,165,79,201,113
flowerpot_059.jpg,300,300,flowerpot,198,61,250,113
flowerpot_060.jpg,300,300,flowerpot,24,13,276,288
flowerpot_061.jpg,300,300,flowerpot,94,152,226,293
flowerpot_062.jpg,300,300,flowerpot,37,32,266,271
flowerpot_063.jpg,300,300,flowerpot,98,143,235,291
flowerpot_064.jpg,300,300,flowerpot,87,93,226,232
flowerpot_065.jpg,300,300,flowerpot,81,155,213,293
flowerpot_066.jpg,300,300,flowerpot,87,169,170,258
flowerpot_068.jpg,300,300,flowerpot,112,147,190,232
flowerpot_069.jpg,300,300,flowerpot,40,69,260,284
flowerpot_070.jpg,300,300,flowerpot,99,149,206,255
flowerpot_072.jpg,300,300,flowerpot,47,171,129,257
flowerpot_072.jpg,300,300,flowerpot,184,161,258,257
flowerpot_073.jpg,300,300,flowerpot,10,75,154,213
flowerpot_073.jpg,300,300,flowerpot,92,139,206,243
flowerpot_073.jpg,300,300,flowerpot,158,76,288,209
flowerpot_074.jpg,300,300,flowerpot,97,119,222,231
flowerpot_075.jpg,300,300,flowerpot,15,33,284,269
flowerpot_076.jpg,300,300,flowerpot,21,18,132,133
flowerpot_076.jpg,300,300,flowerpot,169,18,279,130
flowerpot_076.jpg,300,300,flowerpot,16,170,128,286
flowerpot_076.jpg,300,300,flowerpot,167,168,280,285
flowerpot_077.jpg,300,300,flowerpot,14,2,280,289
flowerpot_079.jpg,300,300,flowerpot,97,164,205,272
flowerpot_081.jpg,300,300,flowerpot,144,135,239,230
flowerpot_082.jpg,300,300,flowerpot,40,62,268,250
flowerpot_083.jpg,300,300,flowerpot,57,92,251,269
flowerpot_085.jpg,300,300,flowerpot,70,121,232,222
flowerpot_086.jpg,300,300,flowerpot,4,157,55,221
flowerpot_086.jpg,300,300,flowerpot,17,82,64,131
flowerpot_086.jpg,300,300,flowerpot,18,129,81,188
flowerpot_086.jpg,300,300,flowerpot,88,152,142,217
flowerpot_086.jpg,300,300,flowerpot,160,139,235,225
flowerpot_086.jpg,300,300,flowerpot,241,174,282,225
flowerpot_086.jpg,300,300,flowerpot,226,85,294,164
flowerpot_086.jpg,300,300,flowerpot,185,101,231,151
flowerpot_086.jpg,300,300,flowerpot,101,112,184,198
flowerpot_087.jpg,300,300,flowerpot,163,85,222,144
flowerpot_088.jpg,300,300,flowerpot,97,91,215,208
flowerpot_089.jpg,300,300,flowerpot,37,181,118,264
flowerpot_089.jpg,300,300,flowerpot,192,188,269,264
flowerpot_091.jpg,300,300,flowerpot,126,123,279,276
flowerpot_091.jpg,300,300,flowerpot,1,113,89,251
flowerpot_091.jpg,300,300,flowerpot,76,91,191,228
flowerpot_092.jpg,300,300,flowerpot,15,171,101,248
flowerpot_093.jpg,300,300,flowerpot,92,135,209,248
flowerpot_095.jpg,300,300,flowerpot,23,150,101,218
flowerpot_095.jpg,300,300,flowerpot,62,93,133,162
flowerpot_095.jpg,300,300,flowerpot,112,152,183,221
flowerpot_095.jpg,300,300,flowerpot,148,96,221,163
flowerpot_095.jpg,300,300,flowerpot,192,151,266,218
flowerpot_096.jpg,300,300,flowerpot,29,8,289,282
flowerpot_098.jpg,300,300,flowerpot,114,82,221,187
flowerpot_098.jpg,300,300,flowerpot,60,160,160,265
flowerpot_098.jpg,300,300,flowerpot,169,165,274,274
flowerpot_099.jpg,300,300,flowerpot,81,19,223,157
flowerpot_099.jpg,300,300,flowerpot,149,147,293,285
flowerpot_099.jpg,300,300,flowerpot,7,146,149,285
flowerpot_100.jpg,300,300,flowerpot,73,102,243,288
flowerpot_101.jpg,300,300,flowerpot,101,71,183,147
flowerpot_101.jpg,300,300,flowerpot,86,143,201,235
flowerpot_101.jpg,300,300,flowerpot,80,206,216,299
flowerpot_102.jpg,300,300,flowerpot,76,154,212,277
flowerpot_103.jpg,300,300,flowerpot,1,38,98,138
flowerpot_103.jpg,300,300,flowerpot,105,37,200,135
flowerpot_103.jpg,300,300,flowerpot,205,39,298,135
flowerpot_103.jpg,300,300,flowerpot,2,173,98,269
flowerpot_103.jpg,300,300,flowerpot,103,172,199,269
flowerpot_103.jpg,300,300,flowerpot,204,172,298,265
flowerpot_104.jpg,300,300,flowerpot,163,109,212,156
flowerpot_104.jpg,300,300,flowerpot,244,106,294,154
flowerpot_104.jpg,300,300,flowerpot,16,87,47,116
flowerpot_104.jpg,300,300,flowerpot,51,139,88,173
flowerpot_104.jpg,300,300,flowerpot,101,149,135,183
flowerpot_106.jpg,300,300,flowerpot,119,52,194,123
flowerpot_106.jpg,300,300,flowerpot,130,129,187,186
flowerpot_106.jpg,300,300,flowerpot,71,142,118,187
flowerpot_106.jpg,300,300,flowerpot,24,176,147,264
flowerpot_106.jpg,300,300,flowerpot,152,191,247,261
flowerpot_106.jpg,300,300,flowerpot,70,100,85,122
flowerpot_106.jpg,300,300,flowerpot,86,99,100,122
flowerpot_106.jpg,300,300,flowerpot,101,99,120,123
flowerpot_106.jpg,300,300,flowerpot,191,158,213,182
flowerpot_106.jpg,300,300,flowerpot,213,156,228,181
flowerpot_106.jpg,300,300,flowerpot,228,157,245,182
flowerpot_106.jpg,300,300,flowerpot,238,243,254,262
flowerpot_106.jpg,300,300,flowerpot,191,99,204,113
flowerpot_106.jpg,300,300,flowerpot,207,97,231,114
flowerpot_106.jpg,300,300,flowerpot,255,241,286,262
flowerpot_107.jpg,300,300,flowerpot,88,48,125,91
flowerpot_107.jpg,300,300,flowerpot,139,38,168,71
flowerpot_107.jpg,300,300,flowerpot,176,48,216,91
flowerpot_107.jpg,300,300,flowerpot,207,139,252,186
flowerpot_107.jpg,300,300,flowerpot,132,136,183,183
flowerpot_107.jpg,300,300,flowerpot,44,145,94,188
flowerpot_108.jpg,300,300,flowerpot,14,161,69,221
flowerpot_108.jpg,300,300,flowerpot,116,166,170,223
flowerpot_108.jpg,300,300,flowerpot,223,169,276,221
flowerpot_109.jpg,300,300,flowerpot,95,147,211,258
flowerpot_110.jpg,300,300,flowerpot,116,171,223,283
flowerpot_110.jpg,300,300,flowerpot,50,124,118,214
flowerpot_111.jpg,300,300,flowerpot,135,214,194,288
flowerpot_112.jpg,300,300,flowerpot,48,165,214,278
flowerpot_113.jpg,300,300,flowerpot,106,178,193,276
flowerpot_114.jpg,300,300,flowerpot,120,199,211,295
